8b671b9c152f8f90465e4a90768f5813,1943 - The Battle of Midway (USA)[tr pt BR Games]
f3a8822ec4ad196348d6c959289d34e1,1943 - The Battle of Valhalla (Japan)
fd5b7f1d4795005d8a62f074ebcf2e67,1943 - The Battle of Valhalla (Japan)
3ffa94d1b50e388f0e3f3ed8be7c9c36,1944 (Asia) (Ja) (Pirate)
744be3d78793c8129940605a3a28f823,1944 (Asia) (Ja) (Pirate)
bf887996c9add45aabe881ceaf1f410a,1944 (Asia)[p]
1e43a71f04b2dbcf7b9b4e293e841a07,1944 (Asia)[p][b2]
f08ec947c97e80f3afdb4d7164feae7c,1944 (Asia)[p][b3]
c1effa96dc9ea5ea3c6cbc04f537cc37,1944 (Asia)[p][tr zh MS emumax][v.20051205]
227ef62135aa57d4588614ef62176349,1944 (Asia)[p][tr zh MS emumax][v.20060511]
32708d8475af0bf2d1102d9b7dd59ba1,1944 (Asia)[p][tr zh]
da84c5cf276cc87a8decf45e98b739f4,1944 (Asia)[p][tr zh](Alt 1)
a7cfa2fc38468ea3c8ad21c44f540c33,1945 (Asia)[p]
710378028967ece4aaf9d61016199537,1988 Jinpai Mali (Asia) (En) (Pirate)
904670baf3d1f0e84277ce7e60f4d909,1988 Jinpai Mali (Asia) (En) (Pirate)
5204e9eed591bd03a0b0665a46730bf1,1991 Du Ma Racing (Taiwan) (Super Mega)
6ce6e67cce25901a92a0164aa79b1589,1991 Du Ma Racing (Taiwan) (Super Mega)
3e37ff41f4306d8c477ec91397cfb928,1991 Du Ma Racing (Taiwan) (TXC)
d3ca1be9e919a25c6a6b023f12a10099,1991 Du Ma Racing (Taiwan) (TXC)
88a111a109d98bedfc6bbd3b05612886,1992 Gaishi 190-in-1 Hua Mian Xuan Guan (Asia) (En) (Pirate)
d0813d24774777251aee056a512c114d,1992 Gaishi 190-in-1 Hua Mian Xuan Guan (Asia) (En) (Pirate)
f90a171ff41f4ceab4213fda32d4190e,1992 Gaishi 190-in-1 Hua Mian Xuan Guan (Asia) (En) (Pirate)
4f9a394b4af3c63d26e99412fd2369a9,"1992 Super HiK 3-in-1 (Asia) (En,Ja) (Pirate)"
ea3cedb4101ae11f94e12eec3f0978b0,"1992 Super HiK 3-in-1 (Asia) (En,Ja) (Pirate)"
b4e19d7499830215b919d40db2aa2608,1993 290-in-1 (Asia) (En) (Pirate)
239e33464581ba15b8a2f6058dc459fb,1995 Super Value Collection 2-in-1 (Asia) (En) (Pirate)
614e00f512c96d8dcbca572424729678,1995 Super Value Collection 2-in-1 (Asia) (En) (Pirate)
76c67d3d5103ab73b2609432073449e0,1995 Super Value Collection 2-in-1 (Asia) (En) (QB-003) (Pirate)
f9ffd53fa23711ed3219e43fbb0528e6,1996 Aoyunhui Jingji Ban 24-in-1 (Asia) (En) (CK-008) (Pirate)
0ccad7f3611800709cac7bdf441af76e,1996 Aoyunhui Jingji Ban 24-in-1 (Asia) (En) (Pirate)
2b6d04bf02f1877dc4571497b8baedae,1996 Aoyunhui Jingji Ban 24-in-1 (Asia) (En) (Pirate)
